,word,label
1937,was,c
1938,advertised,c
1939,as,c
1940,',c
1941,London,c
1942,'s,c
1943,newest,c
1944,and,c
1945,best,c
1946,musical,c
1947,show,c
1948,',c
1949,.,c
1950,Now,c
1951,",",c
1952,I,c
1953,can,c
1954,assure,c
1955,you,c
1956,it,c
1957,was,c
1958,n't,c
1959,.,c
1960,Firstly,c
1961,",",c
1962,it,c
1963,was,c
1964,Danny,c
1965,Brook,c
1966,who,c
1967,was,c
1968,supposed,c
1969,to,c
1970,star,c
1971,.,c
1972,The,c
1973,substitute,c
1974,was,c
1975,far,c
1976,worse,c
1977,.,c
1978,Secondly,c
1979,",",c
1980,I,c
1981,had,c
1982,to,c
1983,wait,c
1984,fourty,i
1985,-,c
1986,five,c
1987,minutes,c
1988,before,c
1989,the,c
1990,show,c
1991,finally,c
1992,began,c
1993,.,c
1994,Another,c
1995,unkept,c
1996,promise,c
1997,are,i
1998,the,c
1999,discounts,c
2000,.,c
2001,There,c
2002,were,c
2003,n't,c
2004,any,c
2005,!,c
2006,Lastly,c
2007,",",c
2008,when,c
2009,I,c
2010,got,c
2011,hungry,c
2012,after,c
2013,the,c
2014,delay,c
2015,it,c
2016,appeared,c
2017,that,c
2018,the,c
2019,theatre,c
2020,restaurant,c
2021,is,c
2022,closed,c
2023,.,c
2024,You,c
2025,can,c
2026,believe,c
2027,me,c
2028,it,c
2029,was,c
2030,n't,c
2031,'my,c
2032,perfect,c
2033,evening,c
2034,out',c
2035,and,c
2036,I,c
2037,have,c
2038,no,c
2039,other,c
2040,choice,c
2041,than,c
2042,asking,c
2043,to,c
2044,give,i
2045,my,c
2046,money,c
2047,back,c
2048,.,c
2049,I,c
2050,paid,c
2051,for,c
2052,something,c
2053,I,c
2054,did,c
2055,n't,c
2056,get,c
2057,so,c
2058,it,c
2059,is,c
2060,obvious,c
2061,that,c
2062,I,c
2063,want,c
2064,my,c
2065,money,c
2066,back,c
2067,.,c
2068,I,c
2069,got,c
2070,the,c
2071,£,c
2072,15,c
2073,ticket,c
2074,.,c
2075,I,c
2076,'d,c
2077,like,c
2078,you,c
2079,to,c
2080,send,c
2081,the,c
2082,money,c
2083,to,c
2084,this,c
2085,adress,i
2086,;,c
2087,ul,c
2088,Taklowa,c
2089,10,c
2090,Skoclow,c
2091,43,c
2092,-,c
2093,430,c
2094,POLAND,c
2095,Yours,c
2096,sincerely,c
2097,",",c
2098,Unfortunately,c
2099,",",Pat
2100,was,c
2101,n't,c
2102,very,c
2103,good,c
2104,at,c
2105,keeping,c
2106,secrets,c
2107,.,c
2108,After,c
2109,two,c
2110,days,c
2111,the,c
2112,whole,c
2113,school,c
2114,knew,c
2115,.,c
2116,When,c
2117,Paul,c
2118,entered,c
2119,the,c
2120,school,c
2121,gate,c
2122,",",c
2123,other,c
2124,children,c
2125,began,c
2126,to,c
2127,tease,c
2128,him,c
2129,and,c
2130,laugh,c
2131,.,c
2132,Paul,c
2133,could,c
2134,n't,c
2135,stand,c
2136,it,c
2137,.,c
2138,He,c
2139,ran,c
2140,out,c
2141,quickly,c
2142,",",c
2143,leaving,c
2144,everyone,c
2145,behind,c
2146,.,c
2147,He,c
2148,felt,c
2149,very,c
2150,ashamed,c
2151,and,c
2152,did,c
2153,n't,c
2154,know,c
2155,what,c
2156,to,c
2157,do,c
2158,.,c
2159,Normally,c
2160,",",c
2161,he,c
2162,would,c
2163,go,c
2164,and,c
2165,talk,c
2166,to,c
2167,Pat,c
2168,but,c
2169,Pat,c
2170,betrayed,c
2171,him,c
2172,.,c
2173,They,c
2174,were,c
2175,no,c
2176,longer,c
2177,friends,c
2178,.,c
2179,',c
2180,How,c
2181,could,c
2182,he,c
2183,",",c
2184,',c
2185,Paul,c
2186,thought,c
2187,',c
2188,Now,c
2189,the,c
2190,whole,c
2191,school,c
2192,knows,c
2193,Jean,c
2194,attracts,i
2195,me,c
2196,',c
2197,.,c
2198,As,c
2199,he,c
2200,was,c
2201,sitting,c
2202,there,c
2203,",",c
2204,he,c
2205,heard,c
2206,someone,c
2207,walking,c
2208,towards,c
2209,him,c
2210,.,c
2211,He,c
2212,turned,c
2213,around,c
2214,and,c
2215,saw,c
2216,...,c
2217,Jean,c
2218,.,c
2219,',c
2220,What,c
2221,are,c
2222,you,c
2223,dong,i
2224,here,c
2225,",",c
2226,why,c
2227,are,c
2228,n't,c
2229,you,c
2230,at,c
2231,school,c
2232,?,c
2233,',c
2234,she,c
2235,asked,c
2236,.,c
2237,Paul,c
2238,was,c
2239,like,c
2240,paralyzed,c
2241,.,c
2242,He,c
2243,could,c
2244,n't,c
2245,reply,c
2246,.,c
2247,',c
2248,I,c
2249,had,c
2250,heard,c
2251,what,c
2252,you,c
2253,'ve,c
2254,said,c
2255,about,c
2256,me,c
2257,',c
2258,",",c
2259,she,c
2260,said,c
2261,",",c
2262,I,c
2263,think,c
2264,it,c
2265,'s,c
2266,sweet,c
2267,',c
2268,.,c
2269,Paul,c
2270,could,c
2271,n't,c
2272,believe,c
2273,his,c
2274,ears,c
2275,.,c
2276,While,c
2277,he,c
2278,was,c
2279,thinking,c
2280,how,c
2281,to,c
2282,reply,c
2283,",",c
2284,Jean,c
2285,took,c
2286,his,c
2287,hand,c
2288,and,c
2289,led,c
2290,him,c
2291,to,c
2292,the,c
2293,school,c
2294,.,c
2295,When,c
2296,they,c
2297,entered,c
2298,everyone,c
2299,became,c
2300,silent,c
2301,.,c
2302,All,c
2303,the,c
2304,children,c
2305,were,c
2306,staring,c
2307,at,c
2308,them,c
2309,and,c
2310,Paul,c
2311,thought,c
2312,that,c
2313,Pat,c
2314,is,c
2315,n't,i
2316,that,c
2317,bad,c
2318,at,c
2319,all,c
2320,.,c
2321,Cambridge,c
2322,13.06.00,c
2323,Dear,c
2324,Helen,c
2325,Ryan,c
2326,Competition,c
2327,Organiser,c
2328,I,c
2329,am,c
2330,glad,c
2331,to,c
2332,know,c
2333,about,c
2334,the,c
2335,news,c
2336,that,c
2337,I,c
2338,have,c
2339,received,c
2340,.,c
2341,It,c
2342,is,c
2343,a,c
2344,dream,c
2345,becames,i
2346,true,c
2347,and,c
2348,was,c
2349,really,c
2350,unexpected,c
2351,for,c
2352,me,c
2353,!,c
2354,I,c
2355,would,c
2356,like,c
2357,to,c
2358,travel,c
2359,on,c
2360,July,c
2361,because,c
2362,of,i
2363,it,c
2364,is,c
2365,more,c
2366,suitable,c
2367,for,c
2368,me,c
2369,.,c
2370,I,c
2371,think,c
2372,I,c
2373,will,c
2374,really,c
2375,enjoy,c
2376,if,c
2377,I,c
2378,could,c
2379,stay,c
2380,in,c
2381,tents,c
2382,it,c
2383,is,c
2384,going,c
2385,to,c
2386,be,c
2387,a,c
2388,new,c
2389,experience,c
2390,and,c
2391,looks,c
2392,exciting,c
2393,.,c
2394,About,c
2395,the,c
2396,activities,c
2397,while,c
2398,at,c
2399,the,c
2400,Camp,c
2401,I,c
2402,would,c
2403,like,c
2404,to,c
2405,enjoy,c
2406,swimming,c
2407,",",c
2408,not,c
2409,because,c
2410,I,c
2411,am,c
2412,good,c
2413,in,c
2414,it,c
2415,",",c
2416,just,c
2417,because,c
2418,I,c
2419,keen,i
2420,on,c
2421,and,c
2422,the,c
2423,other,c
2424,one,c
2425,is,c
2426,Photography,c
2427,.,c
2428,As,c
2429,I,c
2430,never,c
2431,did,c
2432,this,c
2433,in,c
2434,whole,c
2435,my,c
2436,life,c
2437,could,c
2438,you,c
2439,tell,c
2440,me,c
2441,if,c
2442,we,c
2443,have,c
2444,to,c
2445,do,c
2446,our,c
2447,own,c
2448,meals,c
2449,or,c
2450,I,c
2451,can,c
2452,find,c
2453,everything,c
2454,ready,c
2455,to,c
2456,eat,c
2457,there,c
2458,?,c
2459,If,c
2460,no,i
2461,",",c
2462,what,c
2463,do,c
2464,you,c
2465,sugest,i
2466,?,c
2467,The,c
2468,same,c
2469,question,c
2470,for,c
2471,clothes,c
2472,and,c
2473,money,c
2474,.,c
2475,How,c
2476,much,c
2477,I,c
2478,have,c
2479,to,c
2480,get,c
2481,in,c
2482,my,c
2483,pocket,c
2484,?,c
2485,I,c
2486,hope,c
2487,has,i
2488,had,i
2489,your,c
2490,questions,c
2491,out,c
2492,of,c
2493,your,c
2494,mind,c
2495,.,c
2496,Yours,c
2497,sincerely,c
2498,Cambridge,c
2499,13.06.00,c
2500,Dear,c
2501,friend,c
2502,Kim,c
2503,Last,c
2504,month,c
2505,",",c
2506,I,c
2507,enjoyed,c
2508,to,c
2509,help,c
2510,at,c
2511,a,c
2512,pop,c
2513,concert,c
2514,in,c
2515,Portugal,c
2516,.,c
2517,Everything,c
2518,were,i
2519,new,c
2520,for,c
2521,me,c
2522,.,c
2523,I,c
2524,had,c
2525,to,c
2526,(,c
2527,lyd,i
2528,),c
2529,tidy,c
2530,up,c
2531,the,c
2532,place,c
2533,where,c
2534,they,c
2535,have,c
2536,to,c
2537,wait,c
2538,until,c
2539,their,c
2540,turn,c
2541,.,c
2542,The,c
2543,group,c
2544,asked,c
2545,me,c
2546,make,i
2547,sure,c
2548,that,c
2549,in,c
2550,the,c
2551,fridge,c
2552,they,c
2553,always,c
2554,could,c
2555,find,c
2556,a,c
2557,big,c
2558,variety,c
2559,of,c
2560,drinks,c
2561,including,c
2562,honey,c
2563,and,c
2564,lemon,c
2565,for,c
2566,throat,i
2567,.,c
2568,Other,c
2569,thing,c
2570,I,c
2571,had,c
2572,to,c
2573,do,c
2574,is,c
2575,keep,c
2576,an,c
2577,eye,c
2578,in,i
2579,the,c
2580,towels,c
2581,",",c
2582,I,c
2583,mean,c
2584,",",c
2585,dried,c
2586,towels,c
2587,because,c
2588,as,c
2589,you,c
2590,know,c
2591,that,c
2592,country,c
2593,is,c
2594,too,c
2595,hot,c
2596,",",c
2597,especially,c
2598,for,c
2599,my,c
2600,liking,c
2601,",",c
2602,as,c
2603,they,c
2604,have,c
2605,to,c
2606,change,c
2607,the,c
2608,clothes,c
2609,and,c
2610,looks,i
2611,fresh,c
2612,;,c
2613,do,c
2614,n't,c
2615,ask,c
2616,me,c
2617,why,c
2618,.,c
2619,The,c
2620,pop,c
2621,concert,c
2622,happened,c
2623,in,c
2624,a,c
2625,big,c
2626,stadium,c
2627,called,c
2628,"""\""""""",c
2629,Mararcanã,c
2630,"""\""""""",c
2631,.,c
2632,I,c
2633,just,c
2634,did,c
2635,not,c
2636,enjoyed,i
2637,when,c
2638,they,c
2639,were,c
2640,making,c
2641,the,c
2642,instruments,c
2643,work,c
2644,for,c
2645,the,c
2646,big,c
2647,day,c
2648,.,c
2649,But,c
2650,what,c
2651,I,c
2652,particularly,c
2653,liked,c
2654,was,c
2655,see,i
2656,and,c
2657,ask,c
2658,autographs,c
2659,from,c
2660,the,c
2661,rest,c
2662,of,c
2663,the,c
2664,others,c
2665,groups,c
2666,.,c
2667,Do,c
2668,n't,c
2669,be,c
2670,jealous,c
2671,",",c
2672,I,c
2673,will,c
2674,make,c
2675,a,c
2676,copy,c
2677,for,c
2678,you,c
2679,",",c
2680,OK,c
2681,?,c
2682,Love,c
2683,Dear,c
2684,Ms,c
2685,Jane,c
2686,Clark,c
2687,.,c
2688,I,c
2689,am,c
2690,writing,c
2691,to,c
2692,you,c
2693,with,c
2694,regard,c
2695,to,c
2696,the,c
2697,International,c
2698,Art,c
2699,Festival,c
2700,that,c
2701,was,c
2702,held,c
2703,recently,c
2704,.,c
2705,The,c
2706,festival,c
2707,was,c
2708,excenent,i
2709,in,c
2710,many,c
2711,ways,c
2712,",",c
2713,and,c
2714,especially,c
2715,it,c
2716,being,i
2717,an,c
2718,international,c
2719,festival,c
2720,was,c
2721,a,c
2722,challenging,c
2723,",",c
2724,but,c
2725,brilliant,c
2726,idea,c
2727,.,c
2728,I,c
2729,assume,c
2730,that,c
2731,this,c
2732,fact,c
2733,attracted,c
2734,people,c
2735,very,c
2736,much,c
2737,.,c
2738,In,c
2739,addition,c
2740,to,c
2741,that,c
2742,",",c
2743,organising,c
2744,one,c
2745,weekend,c
2746,with,c
2747,special,c
2748,price,c
2749,tickets,c
2750,was,c
2751,particularly,c
2752,good,c
2753,.,c
2754,I,c
2755,personally,c
2756,think,c
2757,that,c
2758,it,c
2759,helped,c
2760,many,c
2761,people,c
2762,who,c
2763,were,c
2764,not,c
2765,able,c
2766,to,c
2767,afford,c
2768,the,c
2769,tickets,c
2770,with,c
2771,proper,c
2772,price,c
2773,to,c
2774,come,c
2775,to,c
2776,the,c
2777,festival,c
2778,.,c
2779,Moreover,c
2780,",",c
2781,most,c
2782,of,c
2783,the,c
2784,events,c
2785,I,c
2786,went,c
2787,to,c
2788,were,c
2789,fantastic,c
2790,.,c
2791,However,c
2792,",",c
2793,I,c
2794,still,c
2795,have,c
2796,some,c
2797,comments,c
2798,to,c
2799,make,c
2800,to,c
2801,improve,c
2802,the,c
2803,festival,c
2804,next,c
2805,year,c
2806,.,c
2807,The,c
2808,festival,c
2809,was,c
2810,supposed,c
2811,to,c
2812,be,c
2813,an,c
2814,international,c
2815,one,c
2816,",",c
2817,but,c
2818,the,c
2819,artists,c
2820,and,c
2821,stars,c
2822,participated,c
2823,in,c
2824,it,c
2825,were,i
2826,from,c
2827,six,c
2828,countries,c
2829,only,c
2830,.,c
2831,Thus,c
2832,",",c
2833,I,c
2834,recommend,c
2835,that,c
2836,stars,c
2837,and,c
2838,artists,c
2839,of,c
2840,various,c
2841,nationalities,c
2842,should,c
2843,be,c
2844,invited,c
2845,.,c
2846,Also,c
2847,",",c
2848,some,c
2849,of,c
2850,the,c
2851,concert,c
2852,halls,c
2853,where,c
2854,the,c
2855,musicians,c
2856,performed,c
2857,were,c
2858,not,c
2859,big,c
2860,enough,c
2861,for,c
2862,the,c
2863,vast,c
2864,number,c
2865,of,c
2866,audiences,c
2867,.,c
2868,I,c
2869,think,c
2870,it,c
2871,would,c
2872,be,c
2873,much,c
2874,better,c
2875,to,c
2876,use,c
2877,bigger,c
2878,concert,c
2879,halls,c
2880,.,c
2881,Furthermore,c
2882,",",c
2883,I,c
2884,found,c
2885,that,c
2886,there,c
2887,were,c
2888,not,c
2889,many,c
2890,genres,c
2891,of,c
2892,neither,i
2893,the,c
2894,films,c
2895,nor,c
2896,the,c
2897,plays,c
2898,.,c
2899,So,c
2900,I,c
2901,suggest,c
2902,you,c
2903,have,c
2904,various,c
2905,kinds,c
2906,",",c
2907,and,c
2908,more,c
2909,numbers,i
2910,of,c
2911,plays,c
2912,and,c
2913,films,c
2914,next,c
2915,year,c
2916,.,c
2917,I,c
2918,hope,c
2919,that,c
2920,next,c
2921,year,c
2922,'s,c
2923,festival,c
2924,will,c
2925,be,c
2926,much,c
2927,more,c
2928,successful,c
2929,that,i
2930,this,c
2931,year,c
2932,'s,c
2933,one,c
2934,.,c
2935,Yours,c
2936,sincerely,c
2937,",",c
2938,The,c
2939,Old,c
2940,Man,c
2941,and,c
2942,the,c
2943,Sea,c
2944,People,c
2945,all,c
2946,have,c
2947,different,c
2948,opinions,c
2949,about,c
2950,books,c
2951,.,c
2952,Some,c
2953,prefer,c
2954,realistic,c
2955,stories,c
2956,whereas,c
2957,others,c
2958,do,c
2959,unusual,c
2960,ones,c
2961,.,c
2962,But,c
2963,I,c
2964,prefer,c
2965,realistic,c
2966,stories,c
2967,such,c
2968,as,c
2969,Ernest,c
2970,Hemingway,c
2971,'s,c
2972,"""\""""""",c
2973,The,c
2974,Old,c
2975,Man,c
2976,and,c
2977,the,c
2978,Sea,c
2979,',c
2980,.,c
2981,Above,c
2982,all,c
2983,",",c
2984,realistic,c
2985,stories,c
2986,teach,c
2987,me,c
2988,something,c
2989,of,c
2990,the,c
2991,life,c
2992,",",c
2993,or,c
2994,at,c
2995,least,c
2996,influence,c
2997,me,c
2998,.,c
2999,As,c
3000,far,c
3001,as,c
3002,I,c
3003,'m,c
3004,concerned,c
3005,",",c
3006,my,c
3007,behaviour,c
3008,and,c
3009,attitudes,c
3010,towards,c
3011,a,c
3012,difficult,c
3013,situation,c
3014,began,c
3015,to,c
3016,change,c
3017,after,c
3018,reading,c
3019,this,c
3020,book,c
3021,.,c
3022,Here,c
3023,",",c
3024,the,c
3025,fishman,c
3026,is,c
3027,very,c
3028,old,c
3029,",",c
3030,but,c
3031,he,c
3032,is,c
3033,still,c
3034,challenging,c
3035,to,c
3036,everything,c
3037,he,c
3038,faces,c
3039,.,c
3040,When,c
3041,he,c
3042,caught,c
3043,a,c
3044,shark,c
3045,which,c
3046,was,c
3047,bigger,c
3048,than,c
3049,the,c
3050,ship,c
3051,",",c
3052,he,c
3053,never,c
3054,gave,c
3055,up,c
3056,taking,c
3057,it,c
3058,back,c
3059,to,c
3060,his,c
3061,village,c
3062,",",c
3063,even,c
3064,when,c
3065,sharks,c
3066,were,c
3067,around,c
3068,him,c
3069,.,c
3070,Real,c
3071,stories,c
3072,have,c
3073,huge,c
3074,impacts,i
3075,on,c
3076,me,c
3077,",",c
3078,and,c
3079,affect,c
3080,me,c
3081,a,c
3082,lot,c
3083,",",c
3084,often,c
3085,in,c
3086,good,c
3087,ways,c
3088,.,c
3089,In,c
3090,addition,c
3091,to,c
3092,that,c
3093,",",c
3094,realistic,c
3095,stories,c
3096,are,c
3097,more,c
3098,attractive,c
3099,",",c
3100,I,c
3101,personally,c
3102,do,c
3103,n't,c
3104,want,c
3105,to,c
3106,hear,c
3107,stories,c
3108,about,c
3109,very,c
3110,peculiar,c
3111,incidents,c
3112,as,c
3113,I,c
3114,know,c
3115,they,c
3116,can,c
3117,not,c
3118,be,c
3119,true,c
3120,.,c
3121,But,c
3122,",",c
3123,while,c
3124,reading,c
3125,realistic,c
3126,stories,c
3127,",",c
3128,I,c
3129,just,c
3130,fall,c
3131,deep,c
3132,into,c
3133,the,c
3134,story,c
3135,",",c
3136,into,c
3137,the,c
3138,writer,c
3139,'s,c
3140,own,c
3141,world,c
3142,.,c
3143,Ernest,c
3144,Hemingway,c
3145,'s,c
3146,sentences,c
3147,are,c
3148,precise,c
3149,",",c
3150,but,c
3151,still,c
3152,very,c
3153,powerful,c
3154,and,c
3155,alive,c
3156,.,c
3157,So,c
3158,when,c
3159,I,c
3160,read,c
3161,other,c
3162,sharks,c
3163,eating,c
3164,the,c
3165,shark,c
3166,the,c
3167,old,c
3168,man,c
3169,had,c
3170,caught,c
3171,",",c
3172,I,c
3173,got,c
3174,very,c
3175,angry,c
3176,and,c
3177,annoyed,c
3178,.,c
3179,Realistic,c
3180,stories,c
3181,thus,c
3182,",",c
3183,develop,c
3184,our,c
3185,imagination,c
3186,and,c
3187,creativity,c
3188,",",c
3189,which,c
3190,are,c
3191,essential,c
3192,in,c
3193,our,c
3194,lives,c
3195,.,c
3196,We,c
3197,all,c
3198,learn,c
3199,from,c
3200,reading,c
3201,books,c
3202,",",c
3203,but,c
3204,realistic,c
3205,stories,c
3206,have,c
3207,more,c
3208,influence,c
3209,on,c
3210,me,c
3211,and,c
3212,develop,c
3213,my,c
3214,personality,c
3215,.,c
3216,That,c
3217,'s,c
3218,why,c
3219,I,c
3220,prefer,c
3221,realistic,c
3222,stories,c
3223,to,c
3224,unusual,c
3225,ones,c
3226,.,c
3227,17th,c
3228,June,c
3229,2000,c
3230,Dear,c
3231,Sir,c
3232,",",c
3233,I,c
3234,would,c
3235,like,c
3236,to,c
3237,complain,c
3238,about,c
3239,a,c
3240,musical,c
3241,show,c
3242,.,c
3243,I,c
3244,was,c
3245,very,c
3246,disappointing,i
3247,a,c
3248,week,c
3249,holiday,c
3250,for,c
3251,me,c
3252,because,c
3253,I,c
3254,had,c
3255,got,c
3256,a,c
3257,lot,c
3258,of,c
3259,problem,c
3260,with,c
3261,the,c
3262,show,c
3263,.,c
3264,I,c
3265,had,c
3266,seen,c
3267,the,c
3268,advertisement,c
3269,that,c
3270,the,c
3271,actors,c
3272,were,c
3273,Danny,c
3274,Brook,c
3275,and,c
3276,Tina,c
3277,Truelove,c
3278,",",c
3279,but,c
3280,it,c
3281,was,c
3282,not,c
3283,Danny,c
3284,Brook,c
3285,.,c
3286,I,c
3287,was,c
3288,really,c
3289,disappointing,i
3290,because,c
3291,he,c
3292,is,c
3293,my,c
3294,famous,c
3295,actor,c
3296,.,c
3297,The,c
3298,musical,c
3299,should,c
3300,started,c
3301,at,c
3302,19.30,c
3303,",",c
3304,but,c
3305,it,c
3306,started,c
3307,at,c
3308,20.15,c
3309,.,c
3310,When,c
3311,I,c
3312,went,c
3313,to,c
3314,asked,i
3315,for,c
3316,the,c
3317,discount,c
3318,of,c
3319,ticket,c
3320,in,c
3321,the,c
3322,cashier,c
3323,desk,c
3324,they,c
3325,told,c
3326,me,c
3327,no,c
3328,discount,c
3329,available,c
3330,for,c
3331,this,c
3332,.,c
3333,I,c
3334,had,c
3335,seen,c
3336,the,c
3337,advertisement,c
3338,say,i
3339,that,c
3340,discount,c
3341,available,c
3342,.,c
3343,After,c
3344,the,c
3345,show,c
3346,I,c
3347,decide,c
3348,to,c
3349,had,i
3350,dinner,c
3351,in,c
3352,your,c
3353,theatre,c
3354,restaurant,c
3355,",",c
3356,but,c
3357,I,c
3358,could,c
3359,n't,c
3360,because,c
3361,it,c
3362,closed,c
3363,.,c
3364,It,c
3365,closed,c
3366,at,c
3367,10,c
3368,pm,c
3369,but,c
3370,the,c
3371,show,c
3372,finished,c
3373,at,c
3374,10.30,c
3375,pm,c
3376,.,c
3377,This,c
3378,was,c
3379,not,c
3380,perfect,c
3381,evening,c
3382,for,c
3383,me,c
3384,",",c
3385,so,c
3386,if,c
3387,you,c
3388,do,c
3389,n't,c
3390,give,c
3391,my,c
3392,money,c
3393,back,c
3394,",",c
3395,I,c
3396,will,c
3397,tell,c
3398,to,c
3399,the,c
3400,newspaper,c
3401,about,c
3402,it,c
3403,.,c
3404,I,c
3405,am,c
3406,looking,c
3407,forward,c
3408,to,c
3409,hear,c
3410,a,c
3411,good,c
3412,new,i
3413,.,c
3414,Yours,c
3415,sincerely,c
3416,",",c
3417,Boo,c
3418,Sersuwan,c
3419,.,c
3420,I,c
3421,think,c
3422,in,c
3423,the,c
3424,next,c
3425,100,c
3426,years,c
3427,people,c
3428,will,c
3429,wear,c
3430,the,c
3431,space,c
3432,clothes,c
3433,with,c
3434,small,c
3435,engine,c
3436,in,c
3437,the,c
3438,back,c
3439,.,c
3440,because,i
3441,of,c
3442,the,c
3443,atmosphere,c
3444,.,c
3445,The,c
3446,atmosphere,c
3447,in,c
3448,the,c
3449,earth,c
3450,now,c
3451,starting,i
3452,badly,i
3453,every,c
3454,years,c
3455,.,c
3456,The,c
3457,carbon,c
3458,dioxide,c
3459,are,i
3460,growing,c
3461,very,c
3462,fast,c
3463,and,c
3464,people,c
3465,cut,c
3466,more,c
3467,trees,c
3468,",",c
3469,therefore,c
3470,not,c
3471,enough,c
3472,trees,c
3473,to,c
3474,such,i
3475,carbon,c
3476,dioxide,c
3477,and,c
3478,produce,c
3479,oxygen,c
3480,.,c
3481,The,c
3482,designer,c
3483,will,c
3484,have,c
3485,a,c
3486,lot,c
3487,of,c
3488,idea,i
3489,for,c
3490,how,c
3491,to,c
3492,make,c
3493,very,c
3494,nice,c
3495,and,c
3496,useful,c
3497,clothes,c
3498,.,c
3499,I,c
3500,think,c
3501,if,c
3502,we,c
3503,wear,c
3504,this,c
3505,clothes,c
3506,we,c
3507,will,c
3508,travel,c
3509,to,c
3510,every,c
3511,where,c
3512,easier,c
3513,than,c
3514,we,c
3515,use,c
3516,cars,c
3517,",",c
3518,ships,c
3519,",",c
3520,planes,c
3521,and,c
3522,space,c
3523,ships,c
3524,.,c
3525,This,c
3526,mean,i
3527,the,c
3528,engineering,c
3529,will,c
3530,find,c
3531,the,c
3532,way,c
3533,to,c
3534,useless,i
3535,petrol,c
3536,for,c
3537,it,c
3538,",",c
3539,so,c
3540,it,c
3541,must,c
3542,useful,i
3543,in,c
3544,the,c
3545,future,c
3546,.,c
3547,I,c
3548,think,c
3549,somebody,c
3550,will,c
3551,make,c
3552,a,c
3553,very,c
3554,big,c
3555,area,c
3556,to,c
3557,grow,c
3558,plant,c
3559,because,c
3560,they,c
3561,can,c
3562,sell,c
3563,the,c
3564,oxygen,c
3565,.,c
3566,This,c
3567,is,c
3568,a,c
3569,new,c
3570,business,c
3571,.,c
3572,I,c
3573,think,c
3574,I,c
3575,can,c
3576,win,c
3577,this,c
3578,price,c
3579,",",c
3580,because,c
3581,this,c
3582,clothe,i
3583,will,c
3584,produce,i
3585,in,c
3586,the,c
3587,future,c
3588,soon,c
3589,.,c
3590,17/06/00,i
3591,mr,i
3592,.,c
3593,MANAGER,i
3594,MY,i
3595,JAMES,c
3596,CAMIREZ,c
3597,AND,i
3598,I'AM,i
3599,WRITING,c
3600,THIS,c
3601,LETTER,c
3602,TO,c
3603,YOU,c
3604,BECAUSE,c
3605,I,c
3606,HAVE,c
3607,SOME,c
3608,COMPLEINTS,i
3609,FOR,c
3610,THE,c
3611,DISAPPOINTING,c
3612,EVENING,c
3613,I,c
3614,HAD,c
3615,LAST,c
3616,NIGHT,c
3617,.,c
3618,FIRST,c
3619,OF,c
3620,ALL,c
3621,ON,c
3622,THE,c
3623,ADVERTISEMENT,c
3624,FOR,c
3625,THE,c
3626,SHOW,c
3627,IT,c
3628,SAYS,c
3629,THAT,c
3630,THE,c
3631,ACTOR,c
3632,WAS,c
3633,GOING,c
3634,TO,c
3635,BE,c
3636,DANNY,c
3637,BROOK,c
3638,AND,c
3639,INSTEAD,c
3640,OF,c
3641,HIM,c
3642,WAS,c
3643,A,c
3644,TOTALLY,c
3645,UNKNOWN,c
3646,CLOWN,c
3647,THAT,c
3648,HAD,c
3649,NO,c
3650,IDEA,c
3651,OF,c
3652,HOW,c
3653,TO,c
3654,ACT,c
3655,",",c
3656,IT,c
3657,WAS,c
3658,HORRIBLY,c
3659,DISAPPOINTING,c
3660,!,c
3661,SECOND,c
3662,I,c
3663,GOT,c
3664,TO,c
3665,THE,c
3666,THEATRE,c
3667,AT,c
3668,19.20,i
3669,BECAUSE,c
3670,IN,c
3671,THE,c
3672,ADVERTISEMENT,c
3673,IT,c
3674,CLEARLY,c
3675,APPEARS,c
3676,THAT,c
3677,THE,c
3678,SHOW,c
3679,STARTS,c
3680,AT,c
3681,19.30,c
3682,",",c
3683,AND,c
3684,I,c
3685,GOT,c
3686,HEAVILY,i
3687,MAD,c
3688,WHEN,c
3689,I,c
3690,LOOK,i
3691,MY,c
3692,WATCH,c
3693,AND,c
3694,NOTICE,i
3695,THAT,c
3696,I,c
3697,HAD,c
3698,BEEN,c
3699,WAITING,c
3700,FOR,c
3701,40,c
3702,(,c
3703,FORTY,c
3704,),c
3705,MINUTES,c
3706,AND,c
3707,THE,c
3708,SHOW,c
3709,DIDN'T,c
3710,START,c
3711,YET,c
3712,...,c
3713,I,c
3714,MEAN,c
3715,I,c
3716,WAS,c
3717,AMAIZING,i
3718,!,c
3719,THEN,c
3720,I,c
3721,READ,c
3722,ON,c
3723,THE,c
3724,ADVERTISEMENT,c
3725,",",c
3726,DISCOUNTS,c
3727,AVAILABLE,c
3728,",",c
3729,AND,c
3730,I,c
3731,DIDN'T,c
3732,GOT,i
3733,ANY,c
3734,DISCOUNTS,c
3735,WHEN,c
3736,I,c
3737,ASKED,c
3738,FOR,c
3739,THEM,c
3740,.,c
3741,AFTER,c
3742,THE,c
3743,SHOW,c
3744,I,c
3745,GOT,c
3746,OUT,c
3747,THE,c
3748,SHOW,c
3749,ROOM,c
3750,DEEPLY,c
3751,DISAPPOINTED,c
3752,AND,c
3753,WENT,c
3754,TO,c
3755,THE,c
3756,RESTAURANT,c
3757,TO,c
3758,DRINK,c
3759,SOMETHING,c
3760,TO,c
3761,RELAX,c
3762,",",c
3763,AND,c
3764,DO,c
3765,YOU,c
